NoteNumber	EmployeeNumber	LocationType	LocationCode	GrossPay	Deductions	NetPay	ActualGrossPay	DesignationCode	Servicetype	EmployeeType	ServiceStatus	CentreCode	TotalPaidDays	LastPayAbsentDays	TotalWorkedDays	isPaid	ActualPaidDays	ActualNet	Arrers	ArrersPaid	EffectiveFrom	EmpDays	SPPEDays	SPPEPdays	WagePaymentNNO	WagePaymentNoteNo	PaymentPeriodDays	DaysAbsent	DayString	RollerBidi	PackerGoodBags	packerGoodBidis	PackerChatBags	PackerChatBidis
200001-EPC-20070212-00002	49422	1	15014	87.00	9.00	78.00	87.00	56	2	1	4	15	1.60	0.00	2.00	0	1.60	78.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1600	0	0	0	0
200001-EPC-20070212-00002	49423	1	15014	141.00	14.00	127.00	141.00	56	2	1	4	15	2.60	0.00	3.00	0	2.60	127.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2600	0	0	0	0
200001-EPC-20070212-00002	49424	1	15014	66.00	7.00	59.00	66.00	56	2	1	4	15	1.20	0.00	2.00	0	1.20	59.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1200	0	0	0	0
200001-EPC-20070212-00002	49426	1	15014	38.00	4.00	34.00	38.00	56	2	1	4	15	0.70	0.00	1.00	0	0.70	34.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	700	0	0	0	0
200001-EPC-20070212-00002	49431	1	15007	169.00	17.00	152.00	169.00	56	2	1	4	15	3.10	0.00	3.00	0	3.10	152.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3100	0	0	0	0
200001-EPC-20070212-00002	49432	1	15014	136.00	14.00	122.00	136.00	56	2	1	4	15	2.50	0.00	3.00	0	2.50	122.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2500	0	0	0	0
200001-EPC-20070212-00002	49434	1	15014	147.00	15.00	132.00	147.00	56	2	1	4	15	2.70	0.00	3.00	0	2.70	132.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2700	0	0	0	0
200001-EPC-20070212-00002	49435	1	15014	97.00	10.00	87.00	97.00	56	2	1	4	15	1.80	0.00	2.00	0	1.80	87.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1800	0	0	0	0
200001-EPC-20070212-00002	49437	1	15014	141.00	14.00	127.00	141.00	56	2	1	4	15	2.60	0.00	3.00	0	2.60	127.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2600	0	0	0	0
200001-EPC-20070212-00002	49440	1	15014	157.00	16.00	141.00	157.00	56	2	1	4	15	2.90	0.00	3.00	0	2.90	141.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2900	0	0	0	0
200001-EPC-20070212-00002	49441	1	15014	136.00	14.00	122.00	136.00	56	2	1	4	15	2.50	0.00	3.00	0	2.50	122.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2500	0	0	0	0
200001-EPC-20070212-00002	49442	1	15012	93.00	9.00	84.00	93.00	56	2	1	4	15	1.70	0.00	2.00	0	1.70	84.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1700	0	0	0	0
200001-EPC-20070212-00002	53711	1	15004	109.00	11.00	98.00	109.00	56	2	1	4	15	2.00	0.00	2.00	0	2.00	98.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2000	0	0	0	0
200001-EPC-20070212-00002	53712	1	15004	157.00	16.00	141.00	157.00	56	2	1	4	15	2.90	0.00	3.00	0	2.90	141.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2900	0	0	0	0
200001-EPC-20070212-00002	53714	1	15004	169.00	17.00	152.00	169.00	56	2	1	4	15	3.10	0.00	3.00	0	3.10	152.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3100	0	0	0	0
200001-EPC-20070212-00002	53715	1	15004	141.00	14.00	127.00	141.00	56	2	1	4	15	2.60	0.00	3.00	0	2.60	127.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2600	0	0	0	0
200001-EPC-20070212-00002	53716	1	15004	43.00	4.00	39.00	43.00	56	2	1	4	15	0.80	0.00	1.00	0	0.80	39.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	800	0	0	0	0
200001-EPC-20070212-00002	53720	1	15004	76.00	8.00	68.00	76.00	56	2	1	4	15	1.40	0.00	2.00	0	1.40	68.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1400	0	0	0	0
200001-EPC-20070212-00002	53721	1	15007	157.00	16.00	141.00	157.00	56	2	1	4	15	2.90	0.00	3.00	0	2.90	141.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2900	0	0	0	0
200001-EPC-20070212-00002	53722	1	15004	163.00	16.00	147.00	163.00	56	2	1	4	15	3.00	0.00	3.00	0	3.00	147.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3000	0	0	0	0
200001-EPC-20070212-00002	53725	1	15005	141.00	14.00	127.00	141.00	56	2	1	4	15	2.60	0.00	3.00	0	2.60	127.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2600	0	0	0	0
200001-EPC-20070212-00002	53726	1	15008	70.00	7.00	63.00	70.00	56	2	1	4	15	1.30	0.00	2.00	0	1.30	63.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1300	0	0	0	0
200001-EPC-20070212-00002	53727	1	15004	157.00	16.00	141.00	157.00	56	2	1	4	15	2.90	0.00	3.00	0	2.90	141.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2900	0	0	0	0
200001-EPC-20070212-00002	53728	1	15004	163.00	16.00	147.00	163.00	56	2	1	4	15	3.00	0.00	3.00	0	3.00	147.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3000	0	0	0	0
200001-EPC-20070212-00002	53729	1	15004	114.00	11.00	103.00	114.00	56	2	1	4	15	2.10	0.00	3.00	0	2.10	103.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2100	0	0	0	0
200001-EPC-20070212-00002	53732	1	15012	109.00	11.00	98.00	109.00	56	2	1	4	15	2.00	0.00	2.00	0	2.00	98.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2000	0	0	0	0
200001-EPC-20070212-00002	53734	1	15007	33.00	3.00	30.00	33.00	56	2	1	4	15	0.60	0.00	1.00	0	0.60	30.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	600	0	0	0	0
200001-EPC-20070212-00002	53736	1	15009	124.00	12.00	112.00	124.00	56	2	1	4	15	2.30	0.00	3.00	0	2.30	112.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2300	0	0	0	0
200001-EPC-20070212-00002	53737	1	15012	97.00	10.00	87.00	97.00	56	2	1	4	15	1.80	0.00	3.00	0	1.80	87.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1800	0	0	0	0
200001-EPC-20070212-00002	53739	1	15004	136.00	14.00	122.00	136.00	56	2	1	4	15	2.50	0.00	3.00	0	2.50	122.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2500	0	0	0	0
200001-EPC-20070212-00002	53740	1	15007	54.00	5.00	49.00	54.00	56	2	1	4	15	1.00	0.00	1.00	0	1.00	49.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1000	0	0	0	0
200001-EPC-20070212-00002	53743	1	15004	163.00	16.00	147.00	163.00	56	2	1	4	15	3.00	0.00	3.00	0	3.00	147.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3000	0	0	0	0
200001-EPC-20070212-00002	53744	1	15004	174.00	17.00	157.00	174.00	56	2	1	4	15	3.20	0.00	3.00	0	3.20	157.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	3200	0	0	0	0
200001-EPC-20070212-00002	53745	1	15009	70.00	7.00	63.00	70.00	56	2	1	4	15	1.30	0.00	2.00	0	1.30	63.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1300	0	0	0	0
200001-EPC-20070212-00002	53749	1	15003	141.00	14.00	127.00	141.00	56	2	1	4	15	2.60	0.00	3.00	0	2.60	127.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2600	0	0	0	0
200001-EPC-20070212-00002	53750	1	15004	114.00	11.00	103.00	114.00	56	2	1	4	15	2.10	0.00	3.00	0	2.10	103.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2100	0	0	0	0
200001-EPC-20070212-00002	53751	1	15004	152.00	15.00	137.00	152.00	56	2	1	4	15	2.80	0.00	3.00	0	2.80	137.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2800	0	0	0	0
200001-EPC-20070212-00002	53754	1	15004	130.00	13.00	117.00	130.00	56	2	1	4	15	2.40	0.00	3.00	0	2.40	117.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2400	0	0	0	0
200001-EPC-20070212-00002	53757	1	15008	130.00	13.00	117.00	130.00	56	2	1	4	15	2.40	0.00	3.00	0	2.40	117.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2400	0	0	0	0
200001-EPC-20070212-00002	53758	1	15007	93.00	9.00	84.00	93.00	56	2	1	4	15	1.70	0.00	2.00	0	1.70	84.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1700	0	0	0	0
200001-EPC-20070212-00002	53760	1	15008	157.00	16.00	141.00	157.00	56	2	1	4	15	2.90	0.00	3.00	0	2.90	141.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2900	0	0	0	0
200001-EPC-20070212-00002	53761	1	15004	157.00	16.00	141.00	157.00	56	2	1	4	15	2.90	0.00	3.00	0	2.90	141.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2900	0	0	0	0
200001-EPC-20070212-00002	53764	1	15004	33.00	3.00	30.00	33.00	56	2	1	4	15	0.60	0.00	1.00	0	0.60	30.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	600	0	0	0	0
200001-EPC-20070212-00002	53766	1	15004	81.00	8.00	73.00	81.00	56	2	1	4	15	1.50	0.00	2.00	0	1.50	73.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1500	0	0	0	0
200001-EPC-20070212-00002	53767	1	15004	152.00	15.00	137.00	152.00	56	2	1	4	15	2.80	0.00	3.00	0	2.80	137.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2800	0	0	0	0
200001-EPC-20070212-00002	53768	1	15003	152.00	15.00	137.00	152.00	56	2	1	4	15	2.80	0.00	3.00	0	2.80	137.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2800	0	0	0	0
200001-EPC-20070212-00002	53771	1	15004	147.00	15.00	132.00	147.00	56	2	1	4	15	2.70	0.00	3.00	0	2.70	132.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2700	0	0	0	0
200001-EPC-20070212-00002	53775	1	15004	147.00	15.00	132.00	147.00	56	2	1	4	15	2.70	0.00	3.00	0	2.70	132.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2700	0	0	0	0
200001-EPC-20070212-00002	53776	1	15004	147.00	15.00	132.00	147.00	56	2	1	4	15	2.70	0.00	3.00	0	2.70	132.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2700	0	0	0	0
200001-EPC-20070212-00002	53780	1	15007	136.00	14.00	122.00	136.00	56	2	1	4	15	2.50	0.00	3.00	0	2.50	122.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2500	0	0	0	0
200001-EPC-20070212-00002	53781	1	15004	49.00	5.00	44.00	49.00	56	2	1	4	15	0.90	0.00	3.00	0	0.90	44.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	900	0	0	0	0
200001-EPC-20070212-00002	53790	1	15003	97.00	10.00	87.00	97.00	56	2	1	4	15	1.80	0.00	2.00	0	1.80	87.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1800	0	0	0	0
200001-EPC-20070212-00002	61090	1	15003	130.00	13.00	117.00	130.00	56	2	1	4	15	2.40	0.00	3.00	0	2.40	117.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2400	0	0	0	0
200001-EPC-20070212-00002	61091	1	15003	109.00	11.00	98.00	109.00	56	2	1	4	15	2.00	0.00	3.00	0	2.00	98.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2000	0	0	0	0
200001-EPC-20070212-00002	61092	1	15004	141.00	14.00	127.00	141.00	56	2	1	4	15	2.60	0.00	3.00	0	2.60	127.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2600	0	0	0	0
200001-EPC-20070212-00002	61093	1	15009	76.00	8.00	68.00	76.00	56	2	1	4	15	1.40	0.00	2.00	0	1.40	68.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1400	0	0	0	0
200001-EPC-20070212-00002	61094	1	15004	114.00	11.00	103.00	114.00	56	2	1	4	15	2.10	0.00	3.00	0	2.10	103.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2100	0	0	0	0
200001-EPC-20070212-00002	61095	1	15007	38.00	4.00	34.00	38.00	56	2	1	4	15	0.70	0.00	1.00	0	0.70	34.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	700	0	0	0	0
200001-EPC-20070212-00002	61096	1	15004	49.00	5.00	44.00	49.00	56	2	1	4	15	0.90	0.00	1.00	0	0.90	44.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	900	0	0	0	0
200001-EPC-20070212-00002	61099	1	15007	136.00	14.00	122.00	136.00	56	2	1	4	15	2.50	0.00	3.00	0	2.50	122.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2500	0	0	0	0
200001-EPC-20070212-00002	61100	1	15007	157.00	16.00	141.00	157.00	56	2	1	4	15	2.90	0.00	3.00	0	2.90	141.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2900	0	0	0	0
200001-EPC-20070212-00002	61101	1	15004	152.00	15.00	137.00	152.00	56	2	1	4	15	2.80	0.00	3.00	0	2.80	137.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2800	0	0	0	0
200001-EPC-20070212-00002	61103	1	15004	93.00	9.00	84.00	93.00	56	2	1	4	15	1.70	0.00	2.00	0	1.70	84.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1700	0	0	0	0
200001-EPC-20070212-00002	61104	1	15004	130.00	13.00	117.00	130.00	56	2	1	4	15	2.40	0.00	3.00	0	2.40	117.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2400	0	0	0	0
200001-EPC-20070212-00002	61105	1	15005	81.00	8.00	73.00	81.00	56	2	1	4	15	1.50	0.00	2.00	0	1.50	73.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1500	0	0	0	0
200001-EPC-20070212-00002	61106	1	15005	97.00	10.00	87.00	97.00	56	2	1	4	15	1.80	0.00	2.00	0	1.80	87.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1800	0	0	0	0
200001-EPC-20070212-00002	61108	1	15008	76.00	8.00	68.00	76.00	56	2	1	4	15	1.40	0.00	3.00	0	1.40	68.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1400	0	0	0	0
200001-EPC-20070212-00002	61110	1	15005	109.00	11.00	98.00	109.00	56	2	1	4	15	2.00	0.00	2.00	0	2.00	98.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2000	0	0	0	0
200001-EPC-20070212-00002	61112	1	15005	130.00	13.00	117.00	130.00	56	2	1	4	15	2.40	0.00	3.00	0	2.40	117.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2400	0	0	0	0
200001-EPC-20070212-00002	61113	1	15005	152.00	15.00	137.00	152.00	56	2	1	4	15	2.80	0.00	3.00	0	2.80	137.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2800	0	0	0	0
200001-EPC-20070212-00002	61114	1	15005	103.00	10.00	93.00	103.00	56	2	1	4	15	1.90	0.00	3.00	0	1.90	93.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1900	0	0	0	0
200001-EPC-20070212-00002	61115	1	15005	152.00	15.00	137.00	152.00	56	2	1	4	15	2.80	0.00	3.00	0	2.80	137.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2800	0	0	0	0
200001-EPC-20070212-00002	61116	1	15005	147.00	15.00	132.00	147.00	56	2	1	4	15	2.70	0.00	3.00	0	2.70	132.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2700	0	0	0	0
200001-EPC-20070212-00002	61118	1	15005	70.00	7.00	63.00	70.00	56	2	1	4	15	1.30	0.00	3.00	0	1.30	63.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1300	0	0	0	0
200001-EPC-20070212-00002	61119	1	15005	152.00	15.00	137.00	152.00	56	2	1	4	15	2.80	0.00	3.00	0	2.80	137.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2800	0	0	0	0
200001-EPC-20070212-00002	61120	1	15005	54.00	5.00	49.00	54.00	56	2	1	4	15	1.00	0.00	1.00	0	1.00	49.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1000	0	0	0	0
200001-EPC-20070212-00002	61122	1	15005	60.00	6.00	54.00	60.00	56	2	1	4	15	1.10	0.00	2.00	0	1.10	54.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1100	0	0	0	0
200001-EPC-20070212-00002	61123	1	15005	103.00	10.00	93.00	103.00	56	2	1	4	15	1.90	0.00	2.00	0	1.90	93.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1900	0	0	0	0
200001-EPC-20070212-00002	61125	1	15005	97.00	10.00	87.00	97.00	56	2	1	4	15	1.80	0.00	2.00	0	1.80	87.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1800	0	0	0	0
200001-EPC-20070212-00002	61128	1	15005	152.00	15.00	137.00	152.00	56	2	1	4	15	2.80	0.00	3.00	0	2.80	137.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2800	0	0	0	0
200001-EPC-20070212-00002	61129	1	15005	147.00	15.00	132.00	147.00	56	2	1	4	15	2.70	0.00	3.00	0	2.70	132.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2700	0	0	0	0
200001-EPC-20070212-00002	61130	1	15005	141.00	14.00	127.00	141.00	56	2	1	4	15	2.60	0.00	3.00	0	2.60	127.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2600	0	0	0	0
200001-EPC-20070212-00002	61131	1	15005	114.00	11.00	103.00	114.00	56	2	1	4	15	2.10	0.00	2.00	0	2.10	103.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2100	0	0	0	0
200001-EPC-20070212-00002	61132	1	15005	152.00	15.00	137.00	152.00	56	2	1	4	15	2.80	0.00	3.00	0	2.80	137.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2800	0	0	0	0
200001-EPC-20070212-00002	61133	1	15005	130.00	13.00	117.00	130.00	56	2	1	4	15	2.40	0.00	3.00	0	2.40	117.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2400	0	0	0	0
200001-EPC-20070212-00002	61134	1	15005	93.00	9.00	84.00	93.00	56	2	1	4	15	1.70	0.00	2.00	0	1.70	84.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1700	0	0	0	0
200001-EPC-20070212-00002	61136	1	15005	152.00	15.00	137.00	152.00	56	2	1	4	15	2.80	0.00	3.00	0	2.80	137.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2800	0	0	0	0
200001-EPC-20070212-00002	61138	1	15005	93.00	9.00	84.00	93.00	56	2	1	4	15	1.70	0.00	2.00	0	1.70	84.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1700	0	0	0	0
200001-EPC-20070212-00002	61139	1	15005	141.00	14.00	127.00	141.00	56	2	1	4	15	2.60	0.00	3.00	0	2.60	127.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2600	0	0	0	0
200001-EPC-20070212-00002	61140	1	15005	147.00	15.00	132.00	147.00	56	2	1	4	15	2.70	0.00	3.00	0	2.70	132.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2700	0	0	0	0
200001-EPC-20070212-00002	61142	1	15005	141.00	14.00	127.00	141.00	56	2	1	4	15	2.60	0.00	3.00	0	2.60	127.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2600	0	0	0	0
200001-EPC-20070212-00002	61143	1	15005	103.00	10.00	93.00	103.00	56	2	1	4	15	1.90	0.00	3.00	0	1.90	93.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1900	0	0	0	0
200001-EPC-20070212-00002	61144	1	15005	103.00	10.00	93.00	103.00	56	2	1	4	15	1.90	0.00	3.00	0	1.90	93.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1900	0	0	0	0
200001-EPC-20070212-00002	61145	1	15005	152.00	15.00	137.00	152.00	56	2	1	4	15	2.80	0.00	3.00	0	2.80	137.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2800	0	0	0	0
200001-EPC-20070212-00002	61148	1	15005	66.00	7.00	59.00	66.00	56	2	1	4	15	1.20	0.00	1.00	0	1.20	59.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1200	0	0	0	0
200001-EPC-20070212-00002	61149	1	15005	141.00	14.00	127.00	141.00	56	2	1	4	15	2.60	0.00	3.00	0	2.60	127.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2600	0	0	0	0
200001-EPC-20070212-00002	61150	1	15005	93.00	9.00	84.00	93.00	56	2	1	4	15	1.70	0.00	2.00	0	1.70	84.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1700	0	0	0	0
200001-EPC-20070212-00002	61151	1	15005	152.00	15.00	137.00	152.00	56	2	1	4	15	2.80	0.00	3.00	0	2.80	137.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2800	0	0	0	0
200001-EPC-20070212-00002	61152	1	15005	114.00	11.00	103.00	114.00	56	2	1	4	15	2.10	0.00	2.00	0	2.10	103.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2100	0	0	0	0
200001-EPC-20070212-00002	61153	1	15012	157.00	16.00	141.00	157.00	56	2	1	4	15	2.90	0.00	3.00	0	2.90	141.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2900	0	0	0	0
200001-EPC-20070212-00002	61155	1	15007	60.00	6.00	54.00	60.00	56	2	1	4	15	1.10	0.00	1.00	0	1.10	54.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1100	0	0	0	0
200001-EPC-20070212-00002	61157	1	15005	136.00	14.00	122.00	136.00	56	2	1	4	15	2.50	0.00	3.00	0	2.50	122.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2500	0	0	0	0
200001-EPC-20070212-00002	61158	1	15012	157.00	16.00	141.00	157.00	56	2	1	4	15	2.90	0.00	3.00	0	2.90	141.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2900	0	0	0	0
200001-EPC-20070212-00002	61159	1	15008	66.00	7.00	59.00	66.00	56	2	1	4	15	1.20	0.00	1.00	0	1.20	59.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1200	0	0	0	0
200001-EPC-20070212-00002	61161	1	15005	54.00	5.00	49.00	54.00	56	2	1	4	15	1.00	0.00	1.00	0	1.00	49.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	1000	0	0	0	0
200001-EPC-20070212-00002	61162	1	15005	38.00	4.00	34.00	38.00	56	2	1	4	15	0.70	0.00	1.00	0	0.70	34.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	700	0	0	0	0
200001-EPC-20070212-00002	61164	1	15005	152.00	15.00	137.00	152.00	56	2	1	4	15	2.80	0.00	3.00	0	2.80	137.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2800	0	0	0	0
200001-EPC-20070212-00002	61165	1	15012	124.00	12.00	112.00	124.00	56	2	1	4	15	2.30	0.00	3.00	0	2.30	112.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2300	0	0	0	0
200001-EPC-20070212-00002	61166	1	15005	130.00	13.00	117.00	130.00	56	2	1	4	15	2.40	0.00	3.00	0	2.40	117.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2400	0	0	0	0
200001-EPC-20070212-00002	61168	1	15008	136.00	14.00	122.00	136.00	56	2	1	4	15	2.50	0.00	3.00	0	2.50	122.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2500	0	0	0	0
200001-EPC-20070212-00002	61171	1	15009	157.00	16.00	141.00	157.00	56	2	1	4	15	2.90	0.00	3.00	0	2.90	141.00	0.00	0	NULL	7.00	0.00	0.00	NULL	NULL	NULL	0.00	NULL	2900	0	0	0	0
